tick,agent_id,row,col,active,budget
4473,dog_2,542,598,1,322122.1
4473,dog_3,442,547,1,265639.5
4474,drone_0,674,715,1,278657.3
4474,drone_1,572,648,1,282735.3
4474,dog_0,711,604,1,245492.2
4474,dog_1,663,614,1,292044.0
4474,dog_2,541,597,1,322100.9
4474,dog_3,441,546,1,265597.1
4475,drone_0,673,714,1,278614.8
4475,drone_1,571,648,1,282705.2
4475,dog_0,710,603,1,245471.0
4475,dog_1,663,615,1,291999.0
4475,dog_2,542,598,1,322079.7
4475,dog_3,442,547,1,265554.6
4476,drone_0,672,713,1,278572.4
4476,drone_1,572,648,1,282675.2
4476,dog_0,709,604,1,245428.5
4476,dog_1,664,616,1,291935.4
4476,dog_2,541,597,1,322058.5
4476,dog_3,441,546,1,265512.2
4477,drone_0,671,714,1,278529.9
4477,drone_1,571,648,1,282645.2
4477,dog_0,708,604,1,245413.5
4477,dog_1,665,617,1,291871.7
4477,dog_2,542,598,1,322037.2
4477,dog_3,442,547,1,265469.7
4478,drone_0,670,713,1,278487.5
4478,drone_1,572,648,1,282615.2
4478,dog_0,707,605,1,245371.1
4478,dog_1,666,618,1,291808.0
4478,dog_2,541,597,1,322016.0
4478,dog_3,441,546,1,265427.3
4479,drone_0,669,712,1,278445.0
4479,drone_1,571,648,1,282585.2
4479,dog_0,706,605,1,245356.1
4479,dog_1,667,619,1,291744.3
4479,dog_2,542,598,1,321994.8
4479,dog_3,442,547,1,265384.8
4480,drone_0,669,711,1,278415.0
4480,drone_1,572,648,1,282555.2
4480,dog_0,705,604,1,245313.6
4480,dog_1,668,620,1,291680.7
4480,dog_2,541,597,1,321973.6
4480,dog_3,441,546,1,265342.4
4481,drone_0,668,710,1,278372.6
4481,drone_1,571,648,1,282525.1
4481,dog_0,704,604,1,245298.6
4481,dog_1,668,619,1,291635.6
4481,dog_2,542,598,1,321952.3
4481,dog_3,442,547,1,265299.9
4482,drone_0,667,711,1,278330.1
4482,drone_1,572,648,1,282495.1
4482,dog_0,705,603,1,245256.2
4482,dog_1,669,619,1,291590.6
4482,dog_2,541,597,1,321931.1
4482,dog_3,441,546,1,265257.5
4483,drone_0,668,710,1,278287.7
4483,drone_1,571,648,1,282465.1
4483,dog_0,705,602,1,245226.1
4483,dog_1,669,618,1,291545.6
4483,dog_2,542,598,1,321909.9
4483,dog_3,442,547,1,265215.0
4484,drone_0,668,709,1,278257.7
4484,drone_1,572,648,1,282435.1
4484,dog_0,704,601,1,245183.7
4484,dog_1,668,618,1,291500.6
4484,dog_2,541,597,1,321888.7
4484,dog_3,441,546,1,265172.6
4485,drone_0,667,710,1,278215.2
4485,drone_1,571,648,1,282405.1
4485,dog_0,703,601,1,245153.7
4485,dog_1,667,617,1,291436.9
4485,dog_2,542,598,1,321867.4
4485,dog_3,442,547,1,265130.1
4486,drone_0,667,709,1,278185.2
4486,drone_1,572,648,1,282375.1
4486,dog_0,702,600,1,245111.2
4486,dog_1,666,617,1,291391.9
4486,dog_2,541,597,1,321846.2
4486,dog_3,441,546,1,265087.7
4487,drone_0,666,708,1,278142.7
4487,drone_1,571,648,1,282345.1
4487,dog_0,702,599,1,245081.2
4487,dog_1,665,616,1,291328.2
4487,dog_2,542,598,1,321825.0
4487,dog_3,442,547,1,265045.2
4488,drone_0,665,707,1,278100.3
4488,drone_1,572,648,1,282315.0
4488,dog_0,701,598,1,245038.8
4488,dog_1,664,615,1,291264.5
4488,dog_2,541,597,1,321803.8
4488,dog_3,441,546,1,265002.8
4489,drone_0,664,706,1,278057.9
4489,drone_1,571,647,1,282272.6
4489,dog_0,700,597,1,244996.3
4489,dog_1,664,614,1,291219.5
4489,dog_2,542,598,1,321782.5
4489,dog_3,442,547,1,264960.3
4490,drone_0,665,705,1,278015.4
4490,drone_1,570,646,1,282230.1
4490,dog_0,700,596,1,244966.3
4490,dog_1,663,613,1,291155.8
4490,dog_2,541,597,1,321761.3
4490,dog_3,441,546,1,264917.9
4491,drone_0,666,704,1,277973.0
4491,drone_1,569,645,1,282187.7
4491,dog_0,701,597,1,244923.9
4491,dog_1,662,614,1,291092.2
4491,dog_2,542,598,1,321740.1
4491,dog_3,442,547,1,264875.4
4492,drone_0,667,703,1,277930.5
4492,drone_1,568,645,1,282157.7
4492,dog_0,702,598,1,244881.4
4492,dog_1,661,615,1,291028.5
4492,dog_2,541,597,1,321718.9
4492,dog_3,441,546,1,264833.0
4493,drone_0,668,702,1,277888.1
4493,drone_1,569,645,1,282127.7
4493,dog_0,703,599,1,244839.0
4493,dog_1,660,614,1,290964.8
4493,dog_2,542,598,1,321697.6
4493,dog_3,442,547,1,264790.5
4494,drone_0,669,701,1,277845.6
4494,drone_1,568,645,1,282097.6
4494,dog_0,703,600,1,244808.9
4494,dog_1,659,614,1,290919.8
4494,dog_2,541,597,1,321676.4
4494,dog_3,441,546,1,264748.1
4495,drone_0,670,700,1,277803.2
4495,drone_1,569,645,1,282067.6
4495,dog_0,704,600,1,244778.9
4495,dog_1,658,614,1,290904.8
4495,dog_2,542,598,1,321655.2
4495,dog_3,442,547,1,264705.6
4496,drone_0,671,699,1,277760.7
4496,drone_1,568,645,1,282037.6
4496,dog_0,705,601,1,244736.5
4496,dog_1,658,615,1,290859.8
4496,dog_2,541,597,1,321634.0
4496,dog_3,441,546,1,264663.2
4497,drone_0,672,698,1,277718.3
4497,drone_1,569,645,1,282007.6
4497,dog_0,706,602,1,244694.0
4497,dog_1,657,615,1,290844.8
4497,dog_2,542,598,1,321612.7
4497,dog_3,442,547,1,264620.7
4498,drone_0,671,697,1,277675.8
4498,drone_1,568,645,1,281977.6
4498,dog_0,706,601,1,244664.0
4498,dog_1,657,616,1,290829.7
4498,dog_2,541,597,1,321591.5
4498,dog_3,441,546,1,264578.3
4499,drone_0,670,696,1,277633.4
4499,drone_1,569,645,1,281947.6
4499,dog_0,705,600,1,244621.6
4499,dog_1,657,617,1,290784.7
4499,dog_2,542,598,1,321570.3
4499,dog_3,442,547,1,264535.8
4500,drone_0,669,695,1,277590.9
4500,drone_1,568,645,1,281917.6
4500,dog_0,704,599,1,244579.1
4500,dog_1,657,618,1,290739.7
4500,dog_2,541,597,1,321549.1
4500,dog_3,441,546,1,264493.4
4501,drone_0,668,694,1,277548.5
4501,drone_1,569,645,1,281887.5
4501,dog_0,703,598,1,244536.7
4501,dog_1,656,618,1,290724.7
4501,dog_2,542,598,1,321527.9
4501,dog_3,442,547,1,264450.9
4502,drone_0,667,693,1,277506.0
4502,drone_1,568,645,1,281857.5
4502,dog_0,702,597,1,244494.2
4502,dog_1,656,619,1,290679.7
4502,dog_2,541,597,1,321506.6
4502,dog_3,441,546,1,264408.5
4503,drone_0,666,692,1,277463.6
4503,drone_1,569,645,1,281827.5
4503,dog_0,701,596,1,244451.8
4503,dog_1,655,619,1,290634.6
4503,dog_2,542,598,1,321485.4
4503,dog_3,442,547,1,264366.1
4504,drone_0,665,691,1,277421.1
4504,drone_1,568,645,1,281797.5
4504,dog_0,701,595,1,244406.8
4504,dog_1,655,620,1,290589.6
4504,dog_2,541,597,1,321464.2
4504,dog_3,441,546,1,264323.6
4505,drone_0,664,690,1,277378.7
4505,drone_1,569,645,1,281767.5
4505,dog_0,702,596,1,244364.3
4505,dog_1,656,621,1,290525.9
4505,dog_2,542,598,1,321443.0
4505,dog_3,442,547,1,264281.2
4506,drone_0,665,689,1,277336.2
4506,drone_1,568,645,1,281737.5
4506,dog_0,703,597,1,244321.9
4506,dog_1,657,622,1,290462.3
4506,dog_2,541,597,1,321421.7
4506,dog_3,441,546,1,264238.7
4507,drone_0,664,688,1,277293.8
4507,drone_1,569,645,1,281707.4
4507,dog_0,704,598,1,244279.4
4507,dog_1,658,622,1,290417.3
4507,dog_2,542,598,1,321400.5
4507,dog_3,442,547,1,264196.3
4508,drone_0,663,688,1,277263.8
4508,drone_1,568,645,1,281677.4
4508,dog_0,705,599,1,244237.0
4508,dog_1,659,623,1,290353.6
4508,dog_2,541,597,1,321379.3
4508,dog_3,441,546,1,264153.8
4509,drone_0,662,687,1,277221.3
4509,drone_1,569,645,1,281647.4
4509,dog_0,706,600,1,244194.5
4509,dog_1,658,623,1,290308.6
4509,dog_2,542,598,1,321358.1
4509,dog_3,442,547,1,264111.4
4510,drone_0,661,687,1,277191.3
4510,drone_1,568,645,1,281617.4
4510,dog_0,707,601,1,244152.1
4510,dog_1,659,624,1,290244.9
4510,dog_2,541,597,1,321336.8
4510,dog_3,441,546,1,264068.9
4511,drone_0,660,686,1,277148.9
4511,drone_1,569,645,1,281587.4
4511,dog_0,707,602,1,244122.0
4511,dog_1,659,625,1,290199.9
4511,dog_2,542,598,1,321315.6
4511,dog_3,442,547,1,264026.5
4512,drone_0,659,686,1,277118.8
4512,drone_1,568,645,1,281557.4
4512,dog_0,708,601,1,244100.8
4512,dog_1,658,625,1,290154.8
4512,dog_2,541,597,1,321294.4
4512,dog_3,441,546,1,263984.0
4513,drone_0,658,685,1,277076.4
4513,drone_1,569,645,1,281527.3
4513,dog_0,707,600,1,244058.4
4513,dog_1,657,625,1,290109.8
4513,dog_2,542,598,1,321273.2
4513,dog_3,442,547,1,263941.6
4514,drone_0,657,686,1,277033.9
4514,drone_1,568,645,1,281497.3
4514,dog_0,706,599,1,244015.9
4514,dog_1,657,626,1,290064.8
4514,dog_2,541,597,1,321251.9
4514,dog_3,441,546,1,263899.1
4515,drone_0,656,685,1,276991.5
4515,drone_1,569,645,1,281467.3
4515,dog_0,705,598,1,243973.5
4515,dog_1,657,627,1,290019.8
4515,dog_2,542,598,1,321230.7
4515,dog_3,442,547,1,263856.7
4516,drone_0,655,684,1,276949.0
4516,drone_1,568,645,1,281437.3
4516,dog_0,704,597,1,243931.0
4516,dog_1,657,628,1,289974.7
4516,dog_2,541,597,1,321209.5
4516,dog_3,441,546,1,263814.2
4517,drone_0,654,683,1,276906.6
4517,drone_1,569,645,1,281407.3
4517,dog_0,703,596,1,243888.6
4517,dog_1,657,629,1,289929.7
4517,dog_2,542,598,1,321188.3
4517,dog_3,442,547,1,263771.8
4518,drone_0,653,682,1,276864.1
4518,drone_1,568,645,1,281377.3
4518,dog_0,704,596,1,243858.6
4518,dog_1,657,630,1,289884.7
4518,dog_2,541,597,1,321167.0
4518,dog_3,441,546,1,263729.3
4519,drone_0,654,681,1,276821.7
4519,drone_1,569,645,1,281347.3
4519,dog_0,705,597,1,243816.1
4519,dog_1,657,631,1,289839.7
4519,dog_2,542,598,1,321145.8
4519,dog_3,442,547,1,263686.9
4520,drone_0,655,680,1,276779.3
4520,drone_1,568,645,1,281317.2
4520,dog_0,706,598,1,243773.7
4520,dog_1,658,632,1,289776.0
4520,dog_2,541,597,1,321124.6
4520,dog_3,441,546,1,263644.4
4521,drone_0,656,679,1,276736.8
4521,drone_1,569,645,1,281287.2
4521,dog_0,707,599,1,243752.4
4521,dog_1,658,633,1,289731.0
4521,dog_2,542,598,1,321103.4
4521,dog_3,442,547,1,263602.0
4522,drone_0,657,678,1,276694.4
4522,drone_1,568,645,1,281257.2
4522,dog_0,708,600,1,243731.2
4522,dog_1,659,634,1,289667.3
4522,dog_2,541,597,1,321082.1
4522,dog_3,441,546,1,263559.5
4523,drone_0,658,677,1,276651.9
4523,drone_1,569,645,1,281227.2
4523,dog_0,708,599,1,243716.2
4523,dog_1,660,635,1,289603.6
4523,dog_2,542,598,1,321060.9
4523,dog_3,442,547,1,263517.1
4524,drone_0,658,676,1,276621.9
4524,drone_1,568,645,1,281197.2
4524,dog_0,707,598,1,243665.3
4524,dog_1,660,636,1,289558.6
4524,dog_2,541,597,1,321039.7
4524,dog_3,441,546,1,263474.6
4525,drone_0,657,675,1,276579.4
4525,drone_1,569,645,1,281167.2
4525,dog_0,706,597,1,243622.8
4525,dog_1,660,637,1,289513.6
4525,dog_2,542,598,1,321018.5
4525,dog_3,442,547,1,263432.2
4526,drone_0,658,675,1,276549.4
4526,drone_1,568,645,1,281137.1
4526,dog_0,705,596,1,243580.4
4526,dog_1,660,638,1,289468.6
4526,dog_2,541,597,1,320997.2
4526,dog_3,441,546,1,263389.7
4527,drone_0,658,674,1,276519.4
4527,drone_1,569,645,1,281107.1
4527,dog_0,705,595,1,243565.4
4527,dog_1,660,639,1,289423.5
4527,dog_2,542,598,1,320976.0
4527,dog_3,442,547,1,263347.3
4528,drone_0,659,673,1,276477.0
4528,drone_1,568,645,1,281077.1
4528,dog_0,706,596,1,243544.1
4528,dog_1,660,640,1,289378.5
4528,dog_2,541,597,1,320954.8
4528,dog_3,441,546,1,263304.8
4529,drone_0,660,672,1,276434.5
4529,drone_1,569,645,1,281047.1
4529,dog_0,707,597,1,243522.9
4529,dog_1,660,641,1,289333.5
4529,dog_2,542,598,1,320933.6
4529,dog_3,442,547,1,263262.4
4530,drone_0,660,673,1,276404.5
4530,drone_1,568,645,1,281017.1
4530,dog_0,708,598,1,243472.0
4530,dog_1,661,642,1,289269.8
4530,dog_2,541,597,1,320912.4
4530,dog_3,441,546,1,263219.9
4531,drone_0,661,672,1,276362.0
4531,drone_1,569,645,1,280987.1
4531,dog_0,709,599,1,243429.5
4531,dog_1,662,643,1,289206.1
4531,dog_2,542,598,1,320891.1
4531,dog_3,442,547,1,263177.5
4532,drone_0,660,671,1,276319.6
4532,drone_1,568,645,1,280957.1
4532,dog_0,709,598,1,243399.5
4532,dog_1,663,643,1,289161.1
4532,dog_2,541,597,1,320869.9
4532,dog_3,441,546,1,263135.0
4533,drone_0,659,670,1,276277.2
4533,drone_1,569,645,1,280927.0
4533,dog_0,708,597,1,243357.1
4533,dog_1,664,644,1,289097.4
4533,dog_2,542,598,1,320848.7
4533,dog_3,442,547,1,263092.6
4534,drone_0,660,670,1,276247.1
4534,drone_1,568,645,1,280897.0
4534,dog_0,707,596,1,243314.6
4534,dog_1,665,643,1,289033.8
4534,dog_2,541,597,1,320827.5
4534,dog_3,441,546,1,263050.1
4535,drone_0,659,669,1,276204.7
4535,drone_1,569,645,1,280867.0
4535,dog_0,706,595,1,243293.4
4535,dog_1,666,642,1,288970.1
4535,dog_2,542,598,1,320806.2
4535,dog_3,442,547,1,263007.7
4536,drone_0,659,668,1,276174.7
4536,drone_1,568,645,1,280837.0
4536,dog_0,706,594,1,243263.4
4536,dog_1,667,641,1,288906.4
4536,dog_2,541,597,1,320785.0
4536,dog_3,441,546,1,262965.3
4537,drone_0,659,667,1,276144.7
4537,drone_1,569,645,1,280807.0
4537,dog_0,705,593,1,243220.9
4537,dog_1,667,640,1,288861.4
4537,dog_2,542,598,1,320763.8
4537,dog_3,442,547,1,262922.8
4538,drone_0,659,666,1,276114.6
4538,drone_1,568,645,1,280777.0
4538,dog_0,704,593,1,243175.9
4538,dog_1,667,639,1,288816.4
4538,dog_2,541,597,1,320742.6
4538,dog_3,441,546,1,262880.4
4539,drone_0,658,665,1,276072.2
4539,drone_1,569,645,1,280746.9
4539,dog_0,704,592,1,243130.9
4539,dog_1,667,638,1,288771.4
4539,dog_2,542,598,1,320721.3
4539,dog_3,442,547,1,262837.9
4540,drone_0,657,664,1,276029.7
4540,drone_1,568,645,1,280716.9
4540,dog_0,705,592,1,243100.9
4540,dog_1,667,637,1,288726.3
4540,dog_2,541,597,1,320700.1
4540,dog_3,441,546,1,262795.5
4541,drone_0,658,663,1,275987.3
4541,drone_1,569,645,1,280686.9
4541,dog_0,706,593,1,243058.4
4541,dog_1,667,636,1,288681.3
4541,dog_2,542,598,1,320678.9
4541,dog_3,442,547,1,262753.0
4542,drone_0,659,662,1,275944.8
4542,drone_1,568,644,1,280644.5
4542,dog_0,707,594,1,243016.0
4542,dog_1,667,635,1,288636.3
4542,dog_2,541,597,1,320657.7
4542,dog_3,441,546,1,262710.6
4543,drone_0,660,662,1,275914.8
4543,drone_1,567,643,1,280602.0
4543,dog_0,707,595,1,242986.0
4543,dog_1,666,634,1,288572.6
4543,dog_2,542,598,1,320636.4
4543,dog_3,442,547,1,262668.1
4544,drone_0,661,661,1,275872.4
4544,drone_1,568,643,1,280572.0
4544,dog_0,708,596,1,242943.5
4544,dog_1,666,635,1,288527.6
4544,dog_2,541,597,1,320615.2
4544,dog_3,441,546,1,262625.7
4545,drone_0,662,662,1,275829.9
4545,drone_1,568,644,1,280542.0
4545,dog_0,709,597,1,242901.1
4545,dog_1,665,634,1,288463.9
4545,dog_2,542,598,1,320594.0
4545,dog_3,442,547,1,262583.2
4546,drone_0,663,663,1,275787.5
4546,drone_1,567,644,1,280512.0
4546,dog_0,710,598,1,242858.6
4546,dog_1,665,633,1,288418.9
4546,dog_2,541,597,1,320572.8
4546,dog_3,441,546,1,262540.8
4547,drone_0,664,664,1,275745.0
4547,drone_1,568,644,1,280482.0
4547,dog_0,710,597,1,242828.6
4547,dog_1,664,632,1,288355.2
4547,dog_2,542,598,1,320551.5
4547,dog_3,442,547,1,262498.3
4548,drone_0,665,665,1,275702.6
4548,drone_1,567,644,1,280451.9
4548,dog_0,709,596,1,242786.2
4548,dog_1,664,633,1,288310.2
4548,dog_2,541,597,1,320530.3
4548,dog_3,441,546,1,262455.9
4549,drone_0,666,666,1,275660.1
4549,drone_1,568,644,1,280421.9
4549,dog_0,708,595,1,242743.7
4549,dog_1,663,632,1,288246.5
4549,dog_2,542,598,1,320509.1
4549,dog_3,442,547,1,262413.4
4550,drone_0,667,665,1,275617.7
4550,drone_1,567,644,1,280391.9
4550,dog_0,708,594,1,242713.7
4550,dog_1,663,631,1,288201.5
4550,dog_2,541,597,1,320487.9
4550,dog_3,441,546,1,262371.0
4551,drone_0,668,666,1,275575.2
4551,drone_1,568,644,1,280361.9
4551,dog_0,707,593,1,242671.2
4551,dog_1,664,630,1,288137.8
4551,dog_2,542,598,1,320466.6
4551,dog_3,442,547,1,262328.5
4552,drone_0,669,665,1,275532.8
4552,drone_1,567,644,1,280331.9
4552,dog_0,706,592,1,242628.8
4552,dog_1,665,629,1,288074.2
4552,dog_2,541,597,1,320445.4
4552,dog_3,441,546,1,262286.1
4553,drone_0,670,666,1,275490.3
4553,drone_1,568,644,1,280301.9
4553,dog_0,705,591,1,242586.3
4553,dog_1,664,628,1,288010.5
4553,dog_2,542,598,1,320424.2
4553,dog_3,442,547,1,262243.6
4554,drone_0,671,667,1,275447.9
4554,drone_1,567,644,1,280271.8
4554,dog_0,706,591,1,242571.3
4554,dog_1,664,627,1,287965.5
4554,dog_2,541,597,1,320403.0
4554,dog_3,441,546,1,262201.2
4555,drone_0,672,668,1,275405.5
4555,drone_1,568,644,1,280241.8
4555,dog_0,707,592,1,242528.9
4555,dog_1,664,626,1,287920.4
4555,dog_2,542,598,1,320381.7
4555,dog_3,442,547,1,262158.7
4556,drone_0,671,668,1,275375.4
4556,drone_1,567,644,1,280211.8
4556,dog_0,708,593,1,242486.4
4556,dog_1,665,625,1,287856.8
4556,dog_2,541,597,1,320360.5
4556,dog_3,441,546,1,262116.3
4557,drone_0,670,667,1,275333.0
4557,drone_1,568,644,1,280181.8
4557,dog_0,709,594,1,242444.0
4557,dog_1,666,625,1,287811.7
4557,dog_2,542,598,1,320339.3
4557,dog_3,442,547,1,262073.8
4558,drone_0,669,666,1,275290.5
4558,drone_1,567,644,1,280151.8
4558,dog_0,709,595,1,242414.0
4558,dog_1,667,625,1,287766.7
4558,dog_2,541,597,1,320318.1
4558,dog_3,441,546,1,262031.4
4559,drone_0,668,667,1,275248.1
4559,drone_1,568,644,1,280121.8
4559,dog_0,710,596,1,242371.5
4559,dog_1,668,624,1,287703.1
4559,dog_2,542,598,1,320296.8
4559,dog_3,442,547,1,261988.9
4560,drone_0,667,668,1,275205.6
4560,drone_1,567,644,1,280091.8
4560,dog_0,711,597,1,242329.1
4560,dog_1,669,623,1,287639.4
4560,dog_2,541,597,1,320275.6
4560,dog_3,441,546,1,261946.5
4561,drone_0,666,669,1,275163.2
4561,drone_1,568,644,1,280061.7
4561,dog_0,712,598,1,242286.6
4561,dog_1,669,624,1,287594.4
4561,dog_2,542,598,1,320254.4
4561,dog_3,442,547,1,261904.0
4562,drone_0,666,670,1,275133.2
4562,drone_1,567,644,1,280031.7
4562,dog_0,712,597,1,242256.6
4562,dog_1,668,625,1,287530.7
4562,dog_2,541,597,1,320233.2
4562,dog_3,441,546,1,261861.6
4563,drone_0,667,669,1,275090.7
4563,drone_1,568,644,1,280001.7
4563,dog_0,711,596,1,242214.2
4563,dog_1,669,625,1,287485.7
4563,dog_2,542,598,1,320212.0
4563,dog_3,442,547,1,261819.1
4564,drone_0,668,670,1,275048.3
4564,drone_1,567,644,1,279971.7
4564,dog_0,710,595,1,242171.7
4564,dog_1,670,624,1,287422.0
4564,dog_2,541,597,1,320190.7
4564,dog_3,441,546,1,261776.7
4565,drone_0,669,669,1,275005.8
4565,drone_1,568,644,1,279941.7
4565,dog_0,710,594,1,242141.7
4565,dog_1,671,623,1,287358.3
4565,dog_2,542,598,1,320169.5
4565,dog_3,442,547,1,261734.2
4566,drone_0,668,668,1,274963.4
4566,drone_1,567,644,1,279911.7
4566,dog_0,709,593,1,242099.3
4566,dog_1,672,624,1,287294.6
4566,dog_2,541,597,1,320148.3
4566,dog_3,441,546,1,261691.8
4567,drone_0,669,669,1,274920.9
4567,drone_1,568,644,1,279881.6
4567,dog_0,708,592,1,242056.8
4567,dog_1,673,625,1,287231.0
4567,dog_2,542,598,1,320127.1
4567,dog_3,442,547,1,261649.4
4568,drone_0,668,669,1,274890.9
4568,drone_1,567,644,1,279851.6
4568,dog_0,707,591,1,242014.4
4568,dog_1,674,626,1,287167.3
4568,dog_2,541,597,1,320105.8
4568,dog_3,441,546,1,261606.9
4569,drone_0,669,670,1,274848.5
4569,drone_1,568,644,1,279821.6
4569,dog_0,706,590,1,241971.9
4569,dog_1,674,627,1,287122.3
4569,dog_2,542,598,1,320084.6
4569,dog_3,442,547,1,261564.5
4570,drone_0,669,671,1,274818.5
4570,drone_1,567,644,1,279791.6
4570,dog_0,707,590,1,241956.9
4570,dog_1,674,628,1,287077.2
4570,dog_2,541,597,1,320063.4
4570,dog_3,441,546,1,261522.0
4571,drone_0,670,672,1,274776.0
4571,drone_1,568,644,1,279761.6
4571,dog_0,708,591,1,241914.5
4571,dog_1,675,629,1,287013.6
4571,dog_2,542,598,1,320042.2
4571,dog_3,442,547,1,261479.6
4572,drone_0,671,673,1,274733.6
4572,drone_1,567,644,1,279731.6
4572,dog_0,709,592,1,241872.0
4572,dog_1,675,630,1,286968.6
4572,dog_2,541,597,1,320020.9
4572,dog_3,441,546,1,261437.1
4573,drone_0,672,674,1,274691.1
4573,drone_1,568,644,1,279701.6
4573,dog_0,710,593,1,241829.6
4573,dog_1,675,631,1,286923.5
4573,dog_2,542,598,1,319999.7
4573,dog_3,442,547,1,261394.7
4574,drone_0,673,673,1,274648.7
4574,drone_1,567,644,1,279671.5
4574,dog_0,711,594,1,241787.1
4574,dog_1,676,632,1,286859.9
4574,dog_2,541,597,1,319978.5
4574,dog_3,441,546,1,261352.2
4575,drone_0,674,672,1,274606.2
4575,drone_1,568,644,1,279641.5
4575,dog_0,711,595,1,241757.1
4575,dog_1,676,633,1,286814.8
4575,dog_2,542,598,1,319957.3
4575,dog_3,442,547,1,261309.8
4576,drone_0,673,672,1,274576.2
4576,drone_1,567,644,1,279611.5
4576,dog_0,712,596,1,241714.6
4576,dog_1,676,634,1,286769.8
4576,dog_2,541,597,1,319936.0
4576,dog_3,441,546,1,261267.3
4577,drone_0,672,671,1,274533.8
4577,drone_1,568,644,1,279581.5
4577,dog_0,713,597,1,241672.2
4577,dog_1,677,635,1,286706.1
4577,dog_2,542,598,1,319914.8
4577,dog_3,442,547,1,261224.9
4578,drone_0,671,670,1,274491.3
4578,drone_1,567,644,1,279551.5
4578,dog_0,713,598,1,241642.2
4578,dog_1,677,636,1,286661.1
4578,dog_2,541,597,1,319893.6
4578,dog_3,441,546,1,261182.4
4579,drone_0,672,669,1,274448.9
4579,drone_1,568,644,1,279521.5
4579,dog_0,714,597,1,241599.7
4579,dog_1,676,637,1,286597.4
4579,dog_2,542,598,1,319872.4
4579,dog_3,442,547,1,261140.0
4580,drone_0,673,668,1,274406.4
4580,drone_1,567,644,1,279491.4
4580,dog_0,713,596,1,241557.3
4580,dog_1,676,638,1,286552.4
4580,dog_2,541,597,1,319851.1
4580,dog_3,441,546,1,261097.5
4581,drone_0,674,669,1,274364.0
4581,drone_1,568,644,1,279461.4
4581,dog_0,712,595,1,241514.8
4581,dog_1,676,639,1,286507.4
4581,dog_2,542,598,1,319829.9
4581,dog_3,442,547,1,261055.1
4582,drone_0,674,668,1,274333.9
4582,drone_1,567,644,1,279431.4
4582,dog_0,712,594,1,241484.8
4582,dog_1,675,640,1,286443.7
4582,dog_2,541,597,1,319808.7
4582,dog_3,441,546,1,261012.6
4583,drone_0,675,669,1,274291.5
4583,drone_1,568,644,1,279401.4
4583,dog_0,711,593,1,241442.4
4583,dog_1,674,640,1,286398.7
4583,dog_2,542,598,1,319787.5
4583,dog_3,442,547,1,260970.2
4584,drone_0,676,668,1,274249.0
4584,drone_1,567,644,1,279371.4
4584,dog_0,710,592,1,241399.9
4584,dog_1,674,641,1,286353.7
4584,dog_2,541,597,1,319766.2
4584,dog_3,441,546,1,260927.7
4585,drone_0,677,667,1,274206.6
4585,drone_1,568,644,1,279341.4
4585,dog_0,709,591,1,241357.5
4585,dog_1,675,640,1,286290.0
4585,dog_2,542,598,1,319745.0
4585,dog_3,442,547,1,260885.3
4586,drone_0,677,668,1,274176.6
4586,drone_1,567,644,1,279311.3
4586,dog_0,708,590,1,241315.0
4586,dog_1,676,641,1,286226.3
4586,dog_2,541,597,1,319723.8
4586,dog_3,441,546,1,260842.8
4587,drone_0,678,669,1,274134.1
4587,drone_1,568,644,1,279281.3
4587,dog_0,707,589,1,241293.8
4587,dog_1,675,642,1,286162.7
4587,dog_2,542,598,1,319702.6
4587,dog_3,442,547,1,260800.4
4588,drone_0,679,670,1,274091.7
4588,drone_1,567,644,1,279251.3
4588,dog_0,707,588,1,241263.8
4588,dog_1,676,643,1,286099.0
4588,dog_2,541,597,1,319681.3
4588,dog_3,441,546,1,260757.9
4589,drone_0,680,671,1,274049.2
4589,drone_1,568,644,1,279221.3
4589,dog_0,708,589,1,241242.6
4589,dog_1,677,643,1,286054.0
4589,dog_2,542,598,1,319660.1
4589,dog_3,442,547,1,260715.5
4590,drone_0,679,672,1,274006.8
4590,drone_1,567,644,1,279191.3
4590,dog_0,709,590,1,241200.1
4590,dog_1,678,643,1,286008.9
4590,dog_2,541,597,1,319638.9
4590,dog_3,441,546,1,260673.0
4591,drone_0,678,673,1,273964.3
4591,drone_1,568,644,1,279161.3
4591,dog_0,710,591,1,241157.7
4591,dog_1,679,644,1,285945.3
4591,dog_2,542,598,1,319617.7
4591,dog_3,442,547,1,260630.6
4592,drone_0,677,672,1,273921.9
4592,drone_1,567,644,1,279131.3
4592,dog_0,711,592,1,241115.2
4592,dog_1,680,645,1,285881.6
4592,dog_2,541,597,1,319596.4
4592,dog_3,441,546,1,260588.1
4593,drone_0,676,672,1,273891.9
4593,drone_1,568,644,1,279101.2
4593,dog_0,712,593,1,241072.8
4593,dog_1,679,645,1,285836.6
4593,dog_2,542,598,1,319575.2
4593,dog_3,442,547,1,260545.7
4594,drone_0,675,672,1,273861.9
4594,drone_1,567,645,1,279058.8
4594,dog_0,713,594,1,241030.3
4594,dog_1,678,644,1,285772.9
4594,dog_2,541,597,1,319554.0
4594,dog_3,441,546,1,260503.2
4595,drone_0,674,671,1,273819.4
4595,drone_1,566,644,1,279016.3
4595,dog_0,713,595,1,241000.3
4595,dog_1,679,643,1,285709.2
4595,dog_2,542,598,1,319532.8
4595,dog_3,442,547,1,260460.8
4596,drone_0,673,670,1,273777.0
